Comedy Drama,https://m.media-amazon.com/images/M/MV5BMWNlMDI1NzgtZDFlOS00NzZmLWI2MWItNDIwZWE1ODYxNTU3XkEyXkFqcGdeQXVyMjAyMzMwNDY@._V1_SX300.jpg,tt7907714,"When groom-to-be Ben's wild ex-girlfriend Jules bursts in to declare her love for him on the eve of his wedding to Lisa, Ben is suddenly faced with a decision he didn't realize he had to make, but that's the problem: he has to decide.",1.75,28/04/19,82,We Are Gathered Here
Animation Adventure Comedy,https://m.media-amazon.com/images/M/MV5BNWE1MmNmMTItZGRiNi00N2E3LTk5YTEtMmQxMDQ5YTM2OTk2XkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_SX300.jpg,tt7913394,"Norm, the newly crowned polar bear king of the arctic, must save New York City and his home. But Norm goes from hero to villain when he's framed for a crime he didn't commit. He must work ...",1.5,9/08/18,91,Norm of the North: Keys to the Kingdom
Comedy Romance,https://m.media-amazon.com/images/M/MV5BNTZlODAxN2EtMWZiOC00NDY4LTk4YjQtMGE4YzI2MTVmM2M0XkEyXkFqcGdeQXVyMjIwNDcwMTU@._V1_SX300.jpg,tt7913934,"After a career-ending accident, former NFL recruit Ian Hunter is back on campus-and he's ready to get his new game on.",3.2,15/03/18,89,The Matchmaker's Playbook
History,https://m.media-amazon.com/images/M/MV5BZjYzZGE5NzktOGYwYi00MmU3LWFjYjQtNzhkOTNmYjdiMjJiXkEyXkFqcGdeQXVyMTk0NTgzOTk@._V1_SX300.jpg,tt7916276,"Boudica is an innocent sixteen-year-old girl who is forced into an arranged marriage by her father, the leader of a Celtic Tribe. However, her mother is unsure, doing whatever it takes to protect her daughter.",1.45,16/09/19,82,Boudica: Rise of the Warrior Queen
Comedy Drama Romance,https://m.media-amazon.com/images/M/MV5BMjAwMjc5NDI5NV5BMl5BanBnXkFtZTgwOTUzNTY1NjM@._V1_SX300.jpg,tt7917484,"A story about money, mischief, love and entitlement, set in New York City. Ruth Duffy is getting by on an assistant's salary at a pricey school for girls in Manhattan, managing to move ...",2.55,28/02/19,99,Write When You Get Work
Action Drama,https://m.media-amazon.com/images/M/MV5BZmYwZTExN2YtZTUyYy00MWNhLWE0YzctNDNkM2IwMTc1MDU5XkEyXkFqcGdeQXVyMjg5MTQ1NTE@._V1_SX300.jpg,tt7919372,"When Maria unknowingly falls for the man that killed the love of her life, all hell breaks loose.",2.35,2018,96,First Lady
Comedy,https://m.media-amazon.com/images/M/MV5BODY2ZDI5M2ItNDdjMC00ODBjLTg1YWMtZGMxMWUwZjc3MzJkXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_SX300.jpg,tt7919810,"A 30-something urbanite is pulled back to his rural hometown by his high-school buddies on Thanksgiving to finish The Turkey Bowl, an epic football game against their crosstown rivals that was snowed out 15 years before.",2.85,15/11/19,120,The Turkey Bowl
Thriller,https://m.media-amazon.com/images/M/MV5BODM3ODg0MDItZDY0My00NTg5LTg0ODQtZWY4ZGUzNGQ3NjU0XkEyXkFqcGdeQXVyMzgwOTcyNDg@._V1_SX300.jpg,tt7922944,A wanna-be filmmaker persuades a reluctant film director into giving a mentorship when suddenly they are both kidnapped by an enigmatic gang.,2.1,22/04/20,74,The Mentor
Drama Mystery Thriller,https://m.media-amazon.com/images/M/MV5BYTYzZjE4NmEtZjQ2NC00NjNjLTlhNTItNjM3YTA3YTQyODk1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,tt7923220,"A patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.",2.75,22/05/20,111,Inheritance
Mystery,https://m.media-amazon.com/images/M/MV5BZmYxYzY2NzYtMDUwNi00YjJmLWJkNjMtOTc0NTU3ZTAzZTNlXkEyXkFqcGdeQXVyMTg3MjA1Nw@@._V1_SX300.jpg,tt7930006,A mother and her young daughter move into a new house looking for a new start. But they soon realize that they will become part of a dark history.,2.5,2018,86,Segreti mortali
Drama,https://m.media-amazon.com/images/M/MV5BZDk3MmJjNWUtNzVkZS00ZjNmLTliN2ItZTQ5YmVkMzRiMTdmXkEyXkFqcGdeQXVyNjEyNzc5NA@@._V1_SX300.jpg,tt7933796,"When a 4-year-old girl makes an allegation against the son of a politician, an attempt by the children's parents to resolve the situation soon degenerates into a vicious confrontation.",2.75,30/06/20,84,Disclosure
Comedy Drama Horror,https://m.media-amazon.com/images/M/MV5BZTgwMTc5YzAtZmI5OS00N2RiLThiOTMtOTBmYjk4MTRjYjEwXkEyXkFqcGdeQXVyMTAxNDQ2MTAw._V1_SX300.jpg,tt7935392,"A murderer finds himself on trial in Hell, caught between a bitter prosecutor and an inexperienced defense attorney.",2.45,22/08/19,90,Limbo
Comedy Drama,https://m.media-amazon.com/images/M/MV5BOGExMDk4YTAtM2RjMS00YWM3LTljNjQtMDc1NDIxZDc1ZTVlXkEyXkFqcGdeQXVyMjIzMjgwODQ@._V1_SX300.jpg,tt7938790,Super November is a hugely ambitious mixture of mumblecore-style romantic comedy and Orwellian dystopia. Clydebank librarian Josie (Josie Long) is all loved up and has found her soulmate in...,3.15,3/03/18,77,Super November
Romance,https://m.media-amazon.com/images/M/MV5BNWQzZmQ5MjMtMGYzMC00ZjBkLTg1YmItY2ViYWZkMDgzMjllXkEyXkFqcGdeQXVyMjI4MTYwNTY@._V1_SX300.jpg,tt7939428,"After Abigail, a single mom of two, becomes pregnant following a one-night stand with Ben, the unlikely pair try to make a go of it.",2.35,21/02/20,74,10 cose da fare prima di lasciarsi
Drama History Western,https://m.media-amazon.com/images/M/MV5BOGM0NzkxZTYtZDFjZS00NmNiLThlYmMtNWJhZDJmNTRkZmRhXkEyXkFqcGdeQXVyNzc1MTEzMw@@._V1_SX300.jpg,tt7941194,"A movie company comes to Oklahoma to convince legendary lawman Bill Tilghman to star in a bank robbery silent film featuring real outlaws. Tilghman reluctantly agrees, not realizing everyone's lives will never be the same.",1.5,9/06/20,116,Bill Tilghman and the Outlaws
Drama Music,https://m.media-amazon.com/images/M/MV5BMTk2Mzg4NzI3NF5BMl5BanBnXkFtZTgwMzE5NDk1NzM@._V1_SX300.jpg,tt7942742,A self-destructive punk rocker struggles with sobriety while trying to recapture the creative inspiration that led her band to success.,3.05,10/05/19,136,Her Smell
Horror Mystery Thriller,https://m.media-amazon.com/images/M/MV5BZmU2ZGFjOGYtOTYxNS00ZmRjLTkyOWUtYTI1NjRlMTE4NmI2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,tt7942746,A park ranger spends the night guarding a potential crime scene on a remote mountain trail.,2.6,26/04/19,87,Body at Brighton Rock
Comedy,https://m.media-amazon.com/images/M/MV5BNzlmM2VkN2UtNDY4NC00NWZjLTg4M2YtM2ZmMzU4NmFiZjM5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,tt7944772,"An aspiring screenwriter writes his most ambitious script to date by plotting out a rom-com relationship with the daughter of his screenwriting idol, all in hopes of meeting her legendary father and getting a leg up in showbiz.",2.1,12/05/20,111,Who You Know
Crime Drama Mystery,https://m.media-amazon.com/images/M/MV5BMDliMTQ4NmQtNTQ4Mi00MzUxLTg1MGUtYTY1NjNkYTYzYzkzXkEyXkFqcGdeQXVyMzQ4MjkxNzk@._V1_SX300.jpg,tt7945822,"A newly married couple's vacation retreat is suddenly derailed when the husband, ultra successful business tycoon David Dolan, is suddenly kidnapped and held for ransom. It's up to David's ...",2.6,26/10/18,82,Dangerous Matrimony
Drama Horror Thriller,https://m.media-amazon.com/images/M/MV5BYThlNGI3MmYtNmRiYS00ZTQ1LWFjYmEtYWI0MDdhZTlhNDk0XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,tt7946216,A disillusioned field surgeon suffering from PTSD makes a man out of body parts and brings him to life in a Brooklyn loft.,2.65,13/09/19,114,Depraved
Drama Sci-Fi Thriller,https://m.media-amazon.com/images/M/MV5BNzc5MjkzZWEtMjBmZS00NDJlLWI3N2UtNzgwYmI4ZGM5ODM5XkEyXkFqcGdeQXVyOTMwNjQ3Nzg@._V1_SX300.jpg,tt7946422,"A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive. Forced to contend not only with the forest's other ruthless inhabitants, but with her own ...",3.1,2/11/18,100,Prospect
Comedy Horror,https://m.media-amazon.com/images/M/MV5BZTlmZTNkMTUtOTc3YS00ZWUwLWI1ODItYzkyMjk5NTViYzdjXkEyXkFqcGdeQXVyODEwMTE3Nzg@._V1_SX300.jpg,tt7947624,"A 1930's dinner party descends into carnage, gore and demonic possession in Here Comes Hell, a genre-clashing horror comedy.",2.4,16/11/19,80,Here Comes Hell
Horror Thriller,https://m.media-amazon.com/images/M/MV5BNGExYjU2MDMtZDg1Zi00YzU0LWJlNzctOGY1NDhjMDZhMzdlXkEyXkFqcGdeQXVyODQwMzkxMDU@._V1_SX300.jpg,tt7948854,"Clayton Thompson, a recent college graduate, believes that the best art in the world is created in the darkest hours of those artists' lives. Fueled by this thought, he decides to self ...",1.6,4/02/20,79,The Nothing
Fantasy Music,https://m.media-amazon.com/images/M/MV5BMTk5NzkwODIyMF5BMl5BanBnXkFtZTgwMTk2NzAyNTM@._V1_SX300.jpg,tt7949046,A group of outlaws search for a mountain treasure and experience the supernatural powers of a full moon.,1.95,23/05/18,73,Paradox
Comedy,https://m.media-amazon.com/images/M/MV5BNGE0YTRhNGEtMWU5MC00YjcxLWJiYmItYzBlZmQ5NzU4N2NkXkEyXkFqcGdeQXVyMjIxNDgxOTg@._V1_SX300.jpg,tt7952840,"A young, single pastor needs a date quick for a big church dinner so he hires a prostitute to accompany him. But as she becomes more entangled in his life, her demands become more ...",2.45,9/11/18,80,The Pastor and the Pro
Comedy Fantasy Horror,https://m.media-amazon.com/images/M/MV5BZmFhNzJiMzQtNWQwYy00YzFmLWJjNTktOGUyNDBjOTBiOTIzXkEyXkFqcGdeQXVyOTY0OTA5MA@@._V1_SX300.jpg,tt7952920,"With the impending Y2K apocalypse fast approaching, Abbie is faced with the ultimate challenge - the unbeatable level 256 on Pac-Man - and he can't get off the couch until he conquers it. A survival story set in a living room.",2.95,25/11/18,91,Relaxer
Comedy,https://m.media-amazon.com/images/M/MV5BMTg3NTQ5Mjc1N15BMl5BanBnXkFtZTgwNzg0MjU4NzM@._V1_SX300.jpg,tt7957694,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",2.8,3/05/19,109,The Last Summer
Drama,https://m.media-amazon.com/images/M/MV5BOTNjZDA2NDMtNzU3My00YWMzLWI4NDQtNDkyZGMzMzkyODA0XkEyXkFqcGdeQXVyNzU4ODEwNDI@._V1_SX300.jpg,tt7958644,"Cassandra, who is portrayed by the two women, expresses the opposing voices that exist inside the modern woman's head, during a 48-hour period as she tries to organize the affairs for her mother's funeral.",3.1,4/04/19,91,Mouthpiece
Horror Mystery Thriller,https://m.media-amazon.com/images/M/MV5BMTA2MjA3ODU0NjBeQTJeQWpwZ15BbWU4MDE3NTQxNDcz._V1_SX300.jpg,tt7958736,"A lonely woman befriends a group of teenagers and decides to let them party at her house. Just when the kids think their luck couldn't get any better, things start happening that make them question the intention of their host.",2.8,27/06/19,99,Ma
Horror,https://m.media-amazon.com/images/M/MV5BZTE3ODA1NmMtZDA2NC00MzhlLWFlOTYtNTg4NDE0OWFkNTNlXkEyXkFqcGdeQXVyNzc0MTgzMzU@._V1_SX300.jpg,tt7959500,A young couple gets kidnapped and treated like farm animals after stopping at a roadside diner to eat meat.,1.85,19/12/19,80,The Farm
Horror,https://m.media-amazon.com/images/M/MV5BZDNkNjhhMzEtNmFkOS00YjZmLWFiYzgtYWRmZGZiYmRlMjg3XkEyXkFqcGdeQXVyMTg1MTU3OTk@._V1_SX300.jpg,tt7962932,"A farmer makes a living disposing of bodies. One day, 3 bodies are delivered - except the young woman is still alive. If set free, the gang'll come after him and his daughter.",2.85,4/06/19,83,I'll Take Your Dead
Action Adventure Sci-Fi,https://m.media-amazon.com/images/M/MV5BMTNjMGMxN2QtZTFkNC00MDhjLWI0ZDQtM2I5YzMxZmQxOGFiXkEyXkFqcGdeQXVyMzE2ODIxNA@@._V1_SX300.jpg,tt7963218,"Los Angeles is under attack by monsters. The mechs attempting to fight them off are better armed than their precursors, but so are the creatures.",0.9,15/02/18,86,Atlantic Rim: Resurrection
War,https://m.media-amazon.com/images/M/MV5BMGYyYzFiY2QtYWExYy00OWZkLTk3NzUtZTE4MWI2YzY5MTM4XkEyXkFqcGdeQXVyMTM4ODUwNzg@._V1_SX300.jpg,tt7969140,"Returning home after fighting in Africa during World War II, a soldier with PTSD finds reintegrating with family life increasingly difficult as he relives the battle of Kasserine Pass.",1.9,7/05/18,91,Thousand Yard Stare
Biography Comedy Drama,https://m.media-amazon.com/images/M/MV5BNTI4MTRlMDgtZWJmOS00YjRiLWJhMDUtNzQxMjM4MmUzZmNkXkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg,tt7969836,"Determined to become the leader of the Dominion of Canada, a young W.L. Mackenzie King rises to power.",3.45,7/09/19,90,The 20th Century
Comedy Drama,https://m.media-amazon.com/images/M/MV5BMDc2NzQ2NmUtMDI2NC00MzNjLWI3OGItODM1MGQwM2QxZGZkXkEyXkFqcGdeQXVyNTExNjA1MzE@._V1_SX300.jpg,tt7972040,"A troubled young man named Hamilton returns home for the first time in years since leaving for college and reconnects with his childhood best friend, Tucker. The two reflect on life, love, adulthood, and the ups and downs of childhood.",4.15,3/06/19,76,My FriendU+002CTucker
Adventure Drama,https://m.media-amazon.com/images/M/MV5BNzQ3NzY0NzktYWUwZC00ZTU3LThhYzctYTU0MDdiODMwYTBhXkEyXkFqcGdeQXVyMjM3NDgxNw@@._V1_SX300.jpg,tt7973916,"On a trek to find the world's rarest tree, Dylan and his friends descend into harsh ravines and canyons. As the wilderness closes in on them they come face to face with hard truths about friendship, unrequited love, and the consequences of letting go of the past.",1.85,1/01/18,96,Enter The Wild
Action Adventure Comedy,https://m.media-amazon.com/images/M/MV5BOTVjMmFiMDUtOWQ4My00YzhmLWE3MzEtODM1NDFjMWEwZTRkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,tt7975244,"In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game.",3.35,25/12/19,123,Jumanji - The Next Level
Horror,https://m.media-amazon.com/images/M/MV5BYTkzYThjY2UtMjllOC00OTk3LTg1MDAtNzg5ZjUxNTAwMGQ4XkEyXkFqcGdeQXVyNDgyNzAxMzY@._V1_SX300.jpg,tt7975674,"A stillborn baby girl is abducted by a morgue attendant and brought back to life by electrokinetic power. On her 16th birthday, she escapes captivity and sets out to find her birth mother, leaving a trail of destruction behind her.",2.1,17/09/19,77,Reborn
Drama Horror Thriller,https://m.media-amazon.com/images/M/MV5BMWNjMWMwMmQtYjM5MC00NDE2LWEyM2ItOTY0ZjMxYjY0NWUxXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,tt7976208,"Pregnant with director Roman Polanski's child and awaiting his return from Europe, 26-year-old Hollywood actress Sharon Tate becomes plagued by visions of her imminent death.",1.4,5/04/19,94,Sharon Tate - Tra incubo e realtÃ 
Action Drama Horror,https://m.media-amazon.com/images/M/MV5BZmQ5OGQ0NjQtNWJmZi00YjgxLTg5NTAtMjc5OTNjZjc0ZTlkXkEyXkFqcGdeQXVyODY5NzkyMjA@._V1_SX300.jpg,tt7978672,Five friends exploring a remote cave system in Northern Australia find themselves threatened by a hungry crocodile.,2.25,30/07/20,98,Black Water: Abyss
Crime Drama Mystery,https://m.media-amazon.com/images/M/MV5BNTVjZGM0NTQtMDcyYi00Mzk5LTkyN2MtNWQxZjczMGIwOTAyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,tt7979142,A voyeuristic hotel clerk becomes the subject of a murder investigation.,2.7,21/02/20,90,The Night Clerk
Crime Mystery Thriller,https://m.media-amazon.com/images/M/MV5BYjBiOGNmYmYtM2YzZS00OTkxLWE1ZDMtMWYwNGRhODY2OTFlXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_SX300.jpg,tt7979668,"Award winning writer, celebrity Mark Travis seeks inspiration by returning to his hometown. What he finds is not what he expected. Her name is Holly. What Holly would do, is like nothing Mark has ever experienced before.",1.8,25/04/19,90,Hollywould
Animation,https://m.media-amazon.com/images/M/MV5BMDdlYzIwMGQtZGUzZC00NGY1LThlNjMtZDU5YzY5MmQzOTBhXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,tt7980094,An exclusive feature-length presentation showcasing this year's Oscar award nominees for Best Animated Short Film.,3.75,9/02/18,83,The Oscar Nominated Short Films 2018: Animation
Comedy Horror,https://m.media-amazon.com/images/M/MV5BYmRjODdhM2UtOGRkMi00MGYwLThhN2MtNDNkMjk2MjY4Y2M5XkEyXkFqcGdeQXVyMjQ1NDM5ODE@._V1_SX300.jpg,tt7983348,"Remmington (Joshua Winch) has escaped the evil cabin, but now the evil continues to follow him wrecking havoc where ever he goes as Chloe (Katelynn Newberry) and Revel (Shanon Snedden) look...",1.1,2/10/18,79,Lake Fear 3
Action,https://m.media-amazon.com/images/M/MV5BODFhNTdmYjMtNmE2MC00NmU0LTlkMTYtMmI4YzQ4YjQ2NjYzXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,tt7983712,The next isorry of the Rogue trilogy; Daniel's been captured and it's up to the team to find him before it's too late.,1.55,17/04/20,103,Rogue Warfare: The Hunt
Action,https://m.media-amazon.com/images/M/MV5BNmNlNTc2YjYtNmY4Ny00NzE5LWJmMWItNzk0NThmYjFjMWU1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,tt7983744,The Black Mask Organization coordinates a twisted plot which will devastate the world within the next 36 hours.,1.6,25/09/20,95,Rogue Warfare 3: Death of a Nation
Drama,https://m.media-amazon.com/images/M/MV5BNzNkNjE0NzQtNTViZC00MmEwLThlOWYtNDhiZDMxZDhiYWMzXkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg,tt7983890,A young woman who works as a karaoke hostess in Koreatown reconnects with her estranged brother in the final days of their father's life.,3.05,6/09/19,87,Ms. Purple
Drama Fantasy Horror,https://m.media-amazon.com/images/M/MV5BZmE0MGJhNmYtOWNjYi00Njc5LWE2YjEtMWMxZTVmODUwMmMxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,tt7984734,Two lighthouse keepers try to maintain their sanity whilst living on a remote and mysterious New England island in the 1890s.,3.75,30/01/20,109,The Lighthouse
Drama,https://m.media-amazon.com/images/M/MV5BMDQ5Y2RmZWEtYzcwYS00MDljLTkwZTQtYWRkZmUzYjQ5ZWQ0XkEyXkFqcGdeQXVyNzUzNzM4MA@@._V1_SX300.jpg,tt7990992,A young couple is shaken by a seemingly fraudulent yet unprovable act that strikes to the core of their cultural pretensions.,2.95,8/05/20,76,The Plagiarists
Drama Horror Mystery,https://m.media-amazon.com/images/M/MV5BNGU1Mzc1NmUtOTBiOC00MmMyLWE0ZWQtM2ExMGZlNzI5MjE3XkEyXkFqcGdeQXVyMjMxOTA1NjA@._V1_SX300.jpg,tt7993848,A lonely widower finds a mysterious video on his computer that leads him to an abandoned town occupied by an ominous entity.,1.65,11/02/20,70,Spirits in the Dark
Horror Thriller,https://m.media-amazon.com/images/M/MV5BZjQ3YWQ0NzAtMmNkZS00YWRjLWI4MjgtY2ZlMDE4MTg2OGZhXkEyXkFqcGdeQXVyMjEzMjc4MTg@._V1_SX300.jpg,tt7995680,"A young writer gets a job assisting her favourite horror writer, but she finds herself participating in an out-of-control psychological experiment.",2.4,21/02/20,94,True Fiction
Drama Family Romance,https://m.media-amazon.com/images/M/MV5BOTgzMjViNWItODVjNy00Y2YyLTk5NDEtMGVhZWY5YjIzZGQyXkEyXkFqcGdeQXVyNzcxMjgzNTY@._V1_SX300.jpg,tt7999950,"Recently separated parents Tracie (Fisk) and Rick (Rogers) spend every other holiday with their young daughters Harper and Ava. But this Christmas, the girls have only one thing on their ...",3.55,3/12/18,90,Every Other Holiday
Action History,https://m.media-amazon.com/images/M/MV5BY2MyZjRiMzktZmIwMS00OTU3LTkxNDEtMjM2MjNkNWMxZDA5XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_SX300.jpg,tt8000908,The story of the nobleman-turned-outlaw hero who was crowned king of Scots in the 14th century.,2.7,28/06/19,124,Robert the Bruce
Thriller,https://m.media-amazon.com/images/M/MV5BNjQ5Y2MxMTUtZGRiYy00YjAxLWEzNjEtM2I2Y2EzMDI0YjA1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,tt8009314,"When a gas station is held at gunpoint by a desperate man in need of cash, a lonely and unstable gas station attendant, tired of being overshadowed by her more outgoing co-worker, finds an opportunity to make a connection with the robber.",2.85,23/08/19,88,Burn - Una notte d'inferno
Crime Mystery Western,https://m.media-amazon.com/images/M/MV5BNTBmMDQ0ODUtNDFmNS00YTRjLWI4OWUtZTJiOWNmYzUzNjhmXkEyXkFqcGdeQXVyMjcwMDkwMTY@._V1_SX300.jpg,tt8009578,An aging lawman is convinced a mysterious stranger arrested in his small town is innocent. His investigation stirs up a hornet's nest that will change the town forever.,2.6,28/10/18,88,Texas Cotton
