"imdb_id","genres","overview","release_date","runtime","title","rating","image_link"
"tt8257624","Horror Thriller","Abandoning the yoga business she shares with her twin sister, Celeste sets out to forge her own identity, but her plans are derailed when her desperate twin stops at nothing to bring her home.","2018-04-12",86,"Downward Twin",2.05,"https://m.media-amazon.com/images/M/MV5BZGRiY2QzN2UtOGMxNS00MDNiLTg1ZGItODUzOGMxYjI5MDkzXkEyXkFqcGdeQXVyNTk0NzE2OTE@._V1_SX300.jpg"
"tt8262226","Comedy Crime Horror","Two gangsters are given 72 hours to discover the whereabouts of a stash of drug money stolen by their boss. There's only one problem...they just murdered him. Frantic to find the cash, the ...","2018-09-30",86,"Polterheist",2.1,"https://m.media-amazon.com/images/M/MV5BZGYzZDAwNjAtYmE0Ni00MDIxLWFlMmQtZGVlOTU0ZWFmYzA3XkEyXkFqcGdeQXVyNjI3MTI1NjY@._V1_SX300.jpg"
"tt8266310","Comedy Drama Music","In England in 1987, a teenager from an Asian family learns to live his life, understand his family and find his own voice through the music of American rock star","2019-08-29",118,"Blinded by the Light - Travolto dalla musica",3.45,"https://m.media-amazon.com/images/M/MV5BZDUzNGYxZDAtZjVjZC00YzI2LTk3MTItNmE3NGQwOWQwZjJiXkEyXkFqcGdeQXVyMjcyMzI2OTQ@._V1_SX300.jpg"
"tt8288836","Horror","An urban legend turns into a night to remember. Father Genova haunts the lands of Red Clay for his demon master. A group of friends and family make a trip to Red Clay to party in the lands,...","2018-06-18",75,"Red Forrest",3.45,"https://m.media-amazon.com/images/M/MV5BMDJjNDE0OGItMzVhZi00YTZkLWE2MjMtODUzOTRmMmIxOWRiXkEyXkFqcGdeQXVyNzQ0NTc3NDE@._V1_SX300.jpg"
"tt8299768","Comedy Drama Mystery","Mary Beth and Priscilla Connolly attempt to cover up a gruesome run-in with a dangerous man. To conceal their crime, the sisters must go deep into the criminal underbelly of their hometown, uncovering the town's darkest secrets.","2020-03-20",91,"Buttiamo giù l'uomo",3.2,"https://m.media-amazon.com/images/M/MV5BYmM3MDlkNDItN2RhNy00Mjc2LWJmNjktODk4NGE0NmRmMTFkXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_SX300.jpg"
"tt8305690","Sci-Fi","After a deep space exploration vessel discovers a potentially habitable planet, a scouting team composed of human and biorobotic individuals is dispatched to investigate the planet's ...","2018-09-27",93,"Alien Expedition",1.35,"https://m.media-amazon.com/images/M/MV5BZWNiZTY0YWYtNDZlMy00NzFjLWFhNjktYWEyZjU5YTViN2U3XkEyXkFqcGdeQXVyMDAwMDAwNA@@._V1_SX300.jpg"
"tt8305692","Action Adventure Comedy","Trying to survive the family Christmas, Cody makes a wish to be alone, which ends up backfiring when a shark manifests and kills his entire family.","2018-08-14",86,"Santa Jaws",1.9,"https://m.media-amazon.com/images/M/MV5BZjdmZjQ2ODktMzUwYy00MWRlLThiZWYtMzFkODBlN2I1OWZhXkEyXkFqcGdeQXVyMzQ5OTc2Mzk@._V1_SX300.jpg"
"tt8305806","Horror","A defiant teenage boy, struggling with his parents' imminent divorce, faces off with a thousand year-old witch, who is living beneath the skin of and posing as the woman next door.","2020-05-01",95,"The Wretched",2.9,"https://m.media-amazon.com/images/M/MV5BMmE2MjM0YmUtMzAxNC00NDdiLWE1ZTQtMzMyMmQ4MmVkMjIyXkEyXkFqcGdeQXVyNTIyODMzMzA@._V1_SX300.jpg"
"tt8310924","Comedy Romance","Recent divorcee Faith enters a dance contest to save her dance studio, where she meets Jimmy Hope and rediscovers her faith and dreams.","2020-02-04",106,"Faith, Hope & Love",3.15,"https://m.media-amazon.com/images/M/MV5BOTRlM2YwYWUtOWI1MC00OTc3LTgwOTgtYjJkZmNiYTExNDJhXkEyXkFqcGdeQXVyMzI2MzMzMA@@._V1_SX300.jpg"
"tt8315302","Comedy Drama","On the last night of her college freshman year, Izzy tries to lose her virginity with the help of her two best friends--but their only hope is getting into an exclusive, invite-only ""Crush Party.""","2019-04-30",81,"Crshd",2.7,"https://m.media-amazon.com/images/M/MV5BNTBkNTdiNjYtNmVhMi00NTdlLTkxMjAtYjNkYTJmNWY1OWQ3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg"
"tt8316568","Crime Horror Mystery","An opportunity arises for Robert Atkinson, a London banker who risks his bank's money to leave the mundane behind to start a new life.","2020-10-13",102,"The Host",2.45,"https://m.media-amazon.com/images/M/MV5BM2EzYzJkMWQtMzU3OS00ZTE0LWEzN2MtY2Y3MTQ5Y2YzOTAzXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_SX300.jpg"
"tt8318284","Action Adventure History","Noreno, a half-Roman, is entrusted with the mission of crossing the snowy mountains of Armenia, swarming with Parthian patrols, to seek help for his slowly dying men.","2020-05-08",96,"Legionnaire's Trail",1.6,"https://m.media-amazon.com/images/M/MV5BZjA2MjI5OWMtNWVlNi00MTViLTg2MjktOTExMmExYWFjZDczXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_SX300.jpg"
"tt8318348","Drama Sport","When the all-star player of the local high school football team collapses during practice, all eyes turn to the storied head coach. Instead of mollifying the situation, the coach tries to ...","2019-06-28",87,"The Last Whistle",2.45,"https://m.media-amazon.com/images/M/MV5BZDYwYTI2MGYtOGM2NS00YWU1LWJlMzctNmRlYmIzNTFkM2E3XkEyXkFqcGdeQXVyNDM2NDAyNjA@._V1_SX300.jpg"
"tt8318702","Action Adventure Horror","Passengers on a train that crashes into a river must decide whether to risk waiting for help in the wreckage or take their chances in the murky depths below.","2019-08-06",80,"D-Railed",1.85,"https://m.media-amazon.com/images/M/MV5BNWY3OGYzZjQtYmFjOS00MTA5LTk1MDUtNmJjNGVjYTNjNzMzXkEyXkFqcGdeQXVyMjg4OTY0OQ@@._V1_SX300.jpg"
"tt8323104","Comedy Crime Drama","A bit of an outsider struggling to fit into her new surroundings, Nancy and her pals set out to solve a mystery, make new friends, and establish their place in the community.","2019-03-26",89,"Nancy Drew e il passaggio segreto",2.85,"https://m.media-amazon.com/images/M/MV5BZjEzOGU3YjQtODA4My00ZTVjLWJjNWEtY2JkNTRlNzY3YmY4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg"
"tt8324462","Horror Thriller","When children start disappearing, a rebellious teen under house arrest starts to suspect that a legendary evil, a boogeyman known as the Cucuy, might be responsible.","2019-07-12",94,"Cucuy: The Boogeyman",2.3,"https://m.media-amazon.com/images/M/MV5BODhiMGRmYzctZWQwNC00MmE0LWE4ZjMtNmIxOWQ2N2FjNjVlXkEyXkFqcGdeQXVyMTU0NjY0NDg@._V1_SX300.jpg"
"tt8325880","Drama","Following an act of violence committed by her own brother, Emma escapes with her mother to wild, open country, where they find refuge in an isolated retreat in the shadow of a nuclear power station.","2019-10-11",92,"Nuclear",2.5,"https://m.media-amazon.com/images/M/MV5BZDg2YTE2YjktNWQyZi00YmE4LWIyODMtOWFjY2YxZDE4MTk5XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg"
"tt8329290","Drama Horror","During an outbreak of a deadly plague, a mystical woman must save her tight-knit Jewish community from foreign invaders, but the entity she conjures to protect them is a far greater evil.","2019-01-24",95,"The Golem",2.8,"https://m.media-amazon.com/images/M/MV5BMWVkODc4ZWMtM2JlNi00M2M0LThmYjMtODIxNzQ4MTkwYThiXkEyXkFqcGdeQXVyOTMzOTMzMTg@._V1_SX300.jpg"
"tt8330720","Drama Musical","Jamie is 16 and he doesn't quite fit in. He is terrified about the future but supported by his loving mum and surrounded by his friends, Jamie overcomes prejudice, beats the bullies and steps out of the darkness, into the spotlight.","2018-07-05",160,"Everybody's Talking About Jamie",4.35,"https://m.media-amazon.com/images/M/MV5BNGYxNDg5NjMtYWUxOS00NjM1LTg0NGEtZjMxNmU4YjNhNzI3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg"
"tt8332454","Action Drama Thriller","A small town community comes together to eradicate the heroin epidemic from its midst by whatever means necessary.","2020-04-03",90,"Shooting Heroin",3.3,"https://m.media-amazon.com/images/M/MV5BMzU4NTAyODQtZmE5Yi00ODMxLWFlOWYtZWYzZWYwNTFhZTAwXkEyXkFqcGdeQXVyMTM5MjI4Mjc@._V1_SX300.jpg"
"tt8332802","Horror","An ex-soldier, living homeless in London, is offered a place to stay at a decaying house inhabited by a young woman and her dying mother. As he starts to fall for her, he cannot ignore his suspicion that something sinister is going on.","2020-07-24",99,"Amulet",2.25,"https://m.media-amazon.com/images/M/MV5BY2MwZWNjZWUtYTc1Yi00NTc3LWIwZTQtOTcyYzkzYjg2NzI4XkEyXkFqcGdeQXVyODM3OTYyMTQ@._V1_SX300.jpg"
"tt8332808","Comedy Horror","A horror-comedy slasher set in the 80s about a woman wrongfully fired from her office job and forced to take on a temporary job on a crime scene cleanup crew. With a maniacal serial killer ...","2018-10-31",96,"One Must Fall",2.3,"https://m.media-amazon.com/images/M/MV5BYTlkMWQxZDUtZmNhMi00YjdlLTlhZmEtYjg3MDZjM2ZjOTQ3XkEyXkFqcGdeQXVyNzY4OTE1NjI@._V1_SX300.jpg"
"tt8334236","Sci-Fi Thriller","An addict is trapped to live the same day over and over again when he is placed onto an experimental rehabilitation program that involves memory-looping.","2019-05-13",80,"Zoo-Head",1.7,"https://m.media-amazon.com/images/M/MV5BY2E0ZDE5NjctZGIzNi00ODE4LWFkZjctMzJjMWEzMzhkY2M0XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg"
"tt8337320","Drama","An artist is suspected of selling a valuable painting to the Nazis, but there is more to the story than meets the eye.","2019-08-31",117,"The Last Vermeer",3.35,"https://m.media-amazon.com/images/M/MV5BMWE1NzcyOGYtMmY4Zi00NTA3LWE0OGQtM2RlNGI4Y2JlZTAyXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg"
"tt8339704","Horror","Antique expert Brendon Cole is sent to authenticate a 300-year-old clockwork doll with notorious history, aka ""The Inferno Princess"". In the remote Scottish mansion where it was discovered,...","2020-01-27",95,"Automata",2.15,"https://m.media-amazon.com/images/M/MV5BNjVkYTIyOGEtOTBjOS00MTZlLWE3ZjQtNmZiNGIyYjI0YWI3XkEyXkFqcGdeQXVyMTA3ODY4MTA@._V1_SX300.jpg"
"tt8342680","Action Drama Thriller","Hired to steal a rare painting from one of the most enigmatic painters of all time, an ambitious art dealer becomes consumed by his own greed and insecurity as the operation spins out of control.","2020-03-06",99,"The Burnt Orange Heresy",2.9,"https://m.media-amazon.com/images/M/MV5BZWFiN2I4ZTQtZDA2NC00YzE3LWFhMzgtZWY0MGIzNjdiZmY3XkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg"
"tt8343642","Music Sci-Fi","An Android, Jane 57821, attempts to break free from the constraints of a totalitarian society that forcibly makes Jane comply with its homophobic beliefs.","2018-04-27",49,"Janelle Monáe: Dirty Computer",3.65,"https://m.media-amazon.com/images/M/MV5BMDMzM2FjM2QtYjE3Ni00MzhhLWFmN2QtNjA3YTExODM3NmM1XkEyXkFqcGdeQXVyNDYwODI4MDM@._V1_SX300.jpg"
"tt8348022","Drama Horror Mystery","A fragile young woman, who has tried to escape the dark past of her family, is forced to return to her family's estate. She must relive her previous traumas and confront the true source of her family's guilt.","2019-11-11",87,"Skin Walker",3.35,"https://m.media-amazon.com/images/M/MV5BY2IxMGYxOTItMWQ4NS00YjljLThiYzMtM2ZlYjQ1ZjdiYWQ2XkEyXkFqcGdeQXVyNDI4MjI3NDk@._V1_SX300.jpg"
"tt8350360","Horror Mystery Thriller","While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.","2019-07-03",106,"Annabelle 3",2.95,"https://m.media-amazon.com/images/M/MV5BYmI4NDNiMmQtZTFkYi00ZDVmLThlYTAtMWJlMjU1M2I2ZmViXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg"
"tt8351452","Thriller","Single mother Jessica seems to have a warm relationship with her 18 year old daughter Tessa, until Tessa begins dating an older man who's revealed to have a deadly history with her mother.","2019-01-25",120,"Incontri letali",2.55,"https://m.media-amazon.com/images/M/MV5BNzI1MzI0MzItMGU1ZS00OTJiLTllMjQtMzFlZWE5ZTVmM2U5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg"
"tt8353466","Drama Mystery Sci-Fi","Storyline dealing with the late musician, David Bowie.","2020-01-10",76,"Speed of Life",2.3,"https://m.media-amazon.com/images/M/MV5BMDRlYWU5YjUtNDkxNi00NzBiLTgyOTEtMGVkYThlZjFmYTAwXkEyXkFqcGdeQXVyMTM5Mjg0NjE@._V1_SX300.jpg"
"tt8354006","Drama Family Romance","To get a big promotion, Hayley, an advertising executive who specializes in social media and all things hip, must land a toy company that is all about traditional Christmas as an account.","2018-12-20",90,"Christmas Camp",2.95,"https://m.media-amazon.com/images/M/MV5BNDIzOTdjOTQtZjdjNC00YTE0LTlmODQtYjM1ZDZjNjQxZjdmXkEyXkFqcGdeQXVyODM4MjYxMA@@._V1_SX300.jpg"
"tt8354344","Horror Mystery Thriller","Jill, a tenacious UMass freshman, abandons her studies for an off-the-grid snowboarding trip. When their SUV mysteriously becomes lost, temperatures fall and the group dynamic unravels as a virtual and then literal witch hunt begins.","2019-08-25",90,"Witches in the Woods",2.05,"https://m.media-amazon.com/images/M/MV5BNWU0MTRlN2MtZTdhZS00NTA0LWJkNjAtYmRmODZjMjA0MGNjXkEyXkFqcGdeQXVyMjM1NzQ0NjE@._V1_SX300.jpg"
"tt8354582","Mystery Thriller","When a foreign exchange student, Ana, studying abroad in America becomes the target of a dangerous stalker, she accepts the invitation to move in with her roommate's family in their idyllic town.","2019-01-15",97,"Scambio mortale",2.25,"https://m.media-amazon.com/images/M/MV5BYWI1ODk5YmQtMTQxMi00ODliLTgyNDgtZDYxMWI0ZGU3MjJkXkEyXkFqcGdeQXVyNzYxMjI1Mzg@._V1_SX300.jpg"
"tt8354752","Action Drama","An escaped slave travels north and has chance encounters with Frederick Douglass and John Brown. Based on the life story of Shields Green.","2020-08-18",99,"Emperor",2.4,"https://m.media-amazon.com/images/M/MV5BZmM3ZmVhMzMtNjk3YS00MzUwLWFkNWYtMTA0ZjBjYmMwYTU3XkEyXkFqcGdeQXVyMTgyNDE3NTc@._V1_SX300.jpg"
"tt8358220","Drama Horror Sci-Fi","When his girlfriend suddenly disappears, leaving a cryptic note as her only explanation, Hank's comfortable life and his sanity begin to crack. Then, from the woods surrounding his house, something terrible starts trying to break in.","2020-02-20",83,"After Midnight",2.65,"https://m.media-amazon.com/images/M/MV5BZjU3MWUwZjQtZjc0Mi00ODM3LWIyZDEtYmFhZDRiYjg4NzE5XkEyXkFqcGdeQXVyMTI4Mjg4MjA@._V1_SX300.jpg"
"tt8358682","Action War","Facing mounting odds, a small but determined band of American soldiers venture into dangerous enemy territory on a mission to stop an advancing German unit from breaking through the Allied line.","2018-11-06",91,"Alone We Fight",1.45,"https://m.media-amazon.com/images/M/MV5BZWM1NzA2YTYtYmZlOS00YmRlLTkwMGYtNzMyNDQwZGYyYWU3XkEyXkFqcGdeQXVyNjI2ODA4MDU@._V1_SX300.jpg"
"tt8359816","Drama","Hoping that self-employment through gig economy can solve their financial woes, a hard-up UK delivery driver and his wife struggling to raise a family end up trapped in the vicious circle of this modern-day form of labour exploitation.","2020-01-02",101,"Sorry We Missed You",3.8,"https://m.media-amazon.com/images/M/MV5BODhlYTYzM2MtMGM5ZC00MjRlLWI5NTYtMDNmZGE0ZTAyNWVmXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg"
"tt8361028","Horror Mystery Thriller","Alice, an ambitious camgirl, wakes up one day to discover she's been replaced on her show with an exact replica of herself.","2018-11-16",94,"Cam",2.95,"https://m.media-amazon.com/images/M/MV5BYWYwZDg4Y2YtN2RiYS00YTJlLTkyNTctNjJlZjVjMmQzMmNiXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg"
"tt8362228","Thriller","A military veteran comes home to find her father harassed by a sheriff intent to confiscate the livestock on their ranch under shady pretenses.","2020-05-02",102,"The Stand at Paxton County",3.15,"https://m.media-amazon.com/images/M/MV5BMTcyNDllY2EtNWIxMC00NzE1LWFkYzEtM2QxZDgxY2I1MzRhXkEyXkFqcGdeQXVyMDE3NjA0NQ@@._V1_SX300.jpg"
"tt8362964","Horror Thriller","A group of hillbillies terrorize a couple after their car breaks down.","2018-06-16",77,"Brokedown",3.2,"https://m.media-amazon.com/images/M/MV5BMzdhZGZhYzMtNWI0ZC00M2QwLTlkZWUtYWY2NjFiM2YxOGE2XkEyXkFqcGdeQXVyMzUxMzg0OTE@._V1_SX300.jpg"
"tt8363908","Comedy","Two best friends rent a beach house for the weekend only to discover it's been double booked so they'll have to share the place - with two beautiful women. To win the affection of these ...","2018-06-29",79,"Horndogs Beach Party",0.8,"https://m.media-amazon.com/images/M/MV5BZDgxYTc2YzQtN2JhNi00Zjc5LTlmYjItZjViZDU1ZTBmZTYzXkEyXkFqcGdeQXVyMTU5MzI2MzY@._V1_SX300.jpg"
"tt8364138","Comedy Drama Music","A conservative church choir director inherits her late son's San Francisco drag club.","2020-08-21",93,"Le ragazze del Pandora's Box",3,"https://m.media-amazon.com/images/M/MV5BODNhYmIzMTAtZWNjYS00NzdmLTkxYzItMmViY2JhMmY3MzcyXkEyXkFqcGdeQXVyNjU2NDIxOTM@._V1_SX300.jpg"
"tt8364368","Action Drama Horror","A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.","2019-08-15",87,"Crawl - Intrappolati",3.1,"https://m.media-amazon.com/images/M/MV5BOGU0OTQ3ODgtY2ZmYy00ZjRjLTljNTAtMjMxYzRhNDNiZjU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg"
"tt8365426","Action Sci-Fi","In a gritty near future, an ex freedom fighter reluctantly jumps back into the fold after discovering a disturbing secret that could bring down the company that owns the world.","2020-03-16",97,"Kill Mode",1.45,"https://m.media-amazon.com/images/M/MV5BYzBmM2RiODgtZjdjZi00NjI1LTg1ZjItMjUwMjFmNDNlM2JhXkEyXkFqcGdeQXVyMzM3Mjk0NQ@@._V1_SX300.jpg"
"tt8366502","Comedy Horror","CEO Lucy takes her staff on corporate team building in some underground desert caves in New Mexico. They get stuck there.","2019-09-20",86,"Animali da ufficio",2.15,"https://m.media-amazon.com/images/M/MV5BZGI4NDhmMTUtNTcwMC00OTY3LWIyYTItYWM5ZjNkZGM2ZjQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg"
"tt8367184","Comedy","A commitment-phobic 27 year old's relationship is put to the test when she and her new boyfriend go to 7 weddings in the same year.","2019-09-20",90,"The Wedding Year",2.75,"https://m.media-amazon.com/images/M/MV5BZGU0ZDAxNjYtMTFlMi00MzY5LThhYmUtYWM5MTY1ODVmZTNlXkEyXkFqcGdeQXVyNjI2ODA4MDU@._V1_SX300.jpg"
"tt8367814","Action Comedy Crime","An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.","2020-01-01",113,"The Gentlemen",3.95,"https://m.media-amazon.com/images/M/MV5BMTlkMmVmYjktYTc2NC00ZGZjLWEyOWUtMjc2MDMwMjQwOTA5XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg"
"tt8368406","Comedy Horror Mystery","A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.","2020-03-27",97,"Vivarium",2.9,"https://m.media-amazon.com/images/M/MV5BYmEyZGQyMmItZTdjMC00YmZhLTk4YjUtNzkzZDc2NDYyMGMxXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg"
"tt8368512","Thriller","Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.","2020-10-30",111,"Ironbark",3.25,"https://m.media-amazon.com/images/M/MV5BYjg4YTJlNzMtY2U0OC00N2FjLWI0ZTgtNGM1NDRhMWNhZmRkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg"
"tt8370274","Horror Mystery Thriller","While on a romantic getaway in the Indian wilderness, a couple from Los Angeles accidentally witnesses the haunting exorcism of an 11-year old girl. They decide to rescue her.","2019-11-21",86,"Behind the Trees",2.85,"https://m.media-amazon.com/images/M/MV5BZTQ1NTU3NjUtYjQ1OC00M2FiLWFkZjAtZjY5YjMyOTRlMTc3XkEyXkFqcGdeQXVyMjc4ODUyNTI@._V1_SX300.jpg"
"tt8372298","Drama Thriller","Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.","2020-01-15",94,"Swallow",3.2,"https://m.media-amazon.com/images/M/MV5BYmUxYzAxMTgtNzhjNC00YjI1LTlmMTItOGU0ZmZjZmQ5NmVlXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg"
"tt8380776","Action Thriller","A young father is charged with murder and must prove his innocence by recalling a very twisted and dark night of events.","2020-01-03",97,"Grand Isle",2.3,"https://m.media-amazon.com/images/M/MV5BNDAyN2M2OTgtMjc5Ni00MDJiLTk0OWEtMWI3MDA0NzNjZmRkXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_SX300.jpg"
"tt8385474","Adventure Comedy Drama","A dog finds the meaning of his own existence through the lives of the humans he meets.","2020-07-01",109,"Qua la zampa 2 - Un amico è per sempre",3.75,"https://m.media-amazon.com/images/M/MV5BYjRhMWY0ODMtMmM3OC00ZGRmLWIyZjktZGQ0ZGE4MzcyZWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg"
